Latitude,Longitude,Depth,Magnitude,Place,Month,Year
25.0174,123.4055,10,4.6,Japan,1,2022
32.187,129.9623,10,4.1,Japan,12,2021
33.1948,142.5877,10,4.5,Japan,12,2021
25.268,125.6668,10.61,4.9,Japan,12,2021
23.9867,122.4994,20.94,5.3,Japan,12,2021
39.7509,141.9686,64.39,4.7,Japan,12,2021
35.5975,140.2124,56.97,4.6,Japan,12,2021
25.0024,123.5337,10,4.4,Japan,12,2021
25.0697,123.3253,10,4.7,Japan,12,2021
25.093,123.2684,12.44,4.5,Japan,12,2021
24.6112,123.6821,23.1,4.1,Japan,12,2021
35.6629,139.7431,38.45,4.2,Japan,12,2021
42.0397,142.5941,62.61,4.3,Japan,12,2021
35.7477,140.6295,53.98,4.4,Japan,12,2021
32.282,139.5904,10,4.3,Japan,12,2021
41.9435,142.3073,66.01,4.6,Japan,12,2021
25.0735,125.6836,21.68,4.6,Japan,12,2021
25.2095,125.6031,19.09,5.9,Japan,12,2021
43.6778,138.4909,253.35,4,Japan,12,2021
24.8206,126.6801,10,4.6,Japan,12,2021
23.7057,126.2808,10,4.2,Japan,12,2021
35.6223,141.1246,42.76,4.5,Japan,12,2021
41.0186,142.3218,51.03,4.4,Japan,12,2021
35.2149,141.451,24.97,4.5,Japan,12,2021
26.8023,126.6501,10,4.9,Japan,12,2021
33.2724,140.5995,42.08,4.4,Japan,12,2021
42.3918,142.6649,40.84,5.1,Japan,12,2021
38.4235,142.1183,54.34,4.3,Japan,12,2021
37.7009,141.6721,66.85,4.3,Japan,12,2021
27.7306,128.5065,69.54,4.2,Japan,12,2021
35.7261,139.9344,57.15,4.2,Japan,12,2021
25.0375,124.0947,93.78,4.7,Japan,12,2021
44.9828,141.6078,263.23,4.2,Japan,12,2021
24.2523,126.0953,10,4.5,Japan,12,2021
29.3318,129.3985,10,4.2,Japan,12,2021
24.1781,126.6475,10,4.8,Japan,12,2021
35.8265,144.2751,10,4.6,Japan,12,2021
34.4766,140.3017,61.17,4.4,Japan,12,2021
24.1708,126.677,10,5,Japan,12,2021
24.2006,126.7075,10,4.8,Japan,12,2021
36.1384,139.7873,55.92,4.9,Japan,12,2021
44.4726,140.9111,256.15,4.7,Japan,12,2021
25.9396,128.4544,10,4.3,Japan,12,2021
38.3621,141.7703,63.79,4.1,Japan,12,2021
27.8724,127.7906,10,4.1,Japan,12,2021
27.909,127.8659,10,4.3,Japan,12,2021
27.8484,127.7601,10,4.2,Japan,12,2021
29.4132,129.3846,7,6,Japan,12,2021
37.7511,141.6418,54.16,5.1,Japan,12,2021
26.3418,128.0164,35,4,Japan,12,2021
41.6372,141.8613,56.56,4.3,Japan,12,2021
37.1897,141.2939,10,4.9,Japan,12,2021
29.3666,129.4524,10,4.9,Japan,12,2021
36.1355,141.9289,35,4.6,Japan,12,2021
29.2723,129.3868,10,4.6,Japan,12,2021
41.4212,142.0596,57.43,4.9,Japan,12,2021
37.6545,141.3378,68.71,4.5,Japan,12,2021
41.5733,142.8643,50,4.6,Japan,12,2021
34.9597,141.4318,10,4.4,Japan,12,2021
29.296,129.3159,10,4.4,Japan,12,2021
29.2845,129.501,10,5.1,Japan,12,2021
23.9689,122.4801,25.34,4.3,Japan,12,2021
29.3327,129.4431,10,4.4,Japan,12,2021
29.255,129.4268,10,4.4,Japan,12,2021
29.3519,129.1662,10,4.9,Japan,12,2021
41.0947,140.1157,158.46,4.4,Japan,12,2021
28.7933,130.9095,10,4.4,Japan,12,2021
33.8337,135.0775,12.08,5.2,Japan,12,2021
35.557,139.0179,26.74,4.4,Japan,12,2021
45.8325,142.5511,314.4,4.6,Japan,12,2021
35.546,139.034,26.64,4.5,Japan,12,2021
35.1712,141.2639,10,4.6,Japan,12,2021
35.2243,141.4146,10,4.5,Japan,12,2021
37.7216,141.7845,57.22,4.8,Japan,12,2021
35.217,141.352,10,4.3,Japan,12,2021
39.2602,143.0663,35,4.2,Japan,12,2021
36.1875,140.0911,51.68,5,Japan,12,2021
40.313,140.8814,10,4.1,Japan,12,2021
35.2169,141.4451,10,4.8,Japan,12,2021
35.1631,141.4062,10,4.4,Japan,12,2021
35.2252,141.6904,13.11,4.4,Japan,12,2021
35.143,141.3281,10,4.9,Japan,12,2021
35.2014,141.4165,10,4.5,Japan,12,2021
33.769,137.1036,362.75,4,Japan,12,2021
35.2774,141.5336,10,4.7,Japan,12,2021
35.228,141.4204,10,4.7,Japan,12,2021
24.1268,126.7316,10,4.3,Japan,12,2021
35.1634,141.5889,10,4.6,Japan,11,2021
32.9042,137.4257,372.22,4.1,Japan,11,2021
35.2018,141.4962,10,4.6,Japan,11,2021
39.6353,143.2737,34.12,4.3,Japan,11,2021
39.7223,141.9624,64.22,4.2,Japan,11,2021
41.8821,142.5919,65.74,4.3,Japan,11,2021
33.5176,137.2049,382.74,4.1,Japan,11,2021
31.9107,130.776,10,4.3,Japan,11,2021
31.8528,130.7914,10,4.5,Japan,11,2021
35.0721,141.5144,10,4.5,Japan,11,2021
24.1461,126.6505,10,4.3,Japan,11,2021
24.0754,126.6773,10,4.2,Japan,11,2021
26.2497,126.0544,108.88,4.2,Japan,11,2021
26.5532,128.7527,24.84,4.4,Japan,11,2021
42.4256,144.8033,53.21,4.3,Japan,11,2021
36.8314,142.8347,22.65,4.3,Japan,11,2021
36.185,141.8713,29.28,4.2,Japan,11,2021
36.2755,142.1297,27.23,4.2,Japan,11,2021
36.5173,141.7366,38.16,4.4,Japan,11,2021
24.0123,122.4498,26.25,4.9,Japan,11,2021
27.3505,126.0308,251.48,4.3,Japan,11,2021
39.4207,141.9048,60.17,4.8,Japan,11,2021
36.3957,141.685,35,4.6,Japan,11,2021
38.8975,142.217,50.53,4.8,Japan,11,2021
38.886,145.2239,10,4.4,Japan,11,2021
24.2654,123.407,42.72,4.6,Japan,11,2021
29.32,130.4085,37.49,4.2,Japan,11,2021
35.7987,139.5146,109.49,4.6,Japan,11,2021
38.2196,142.3149,23.77,4.3,Japan,11,2021
26.2829,128.563,17.79,4.3,Japan,11,2021
26.518,130.0054,10,5,Japan,11,2021
25.1898,124.2939,117.76,4.1,Japan,11,2021
36.9207,141.4113,38.63,4.5,Japan,11,2021
37.6149,141.7635,48.07,4.2,Japan,11,2021
35.4303,139.1719,10,4.4,Japan,11,2021
43.2078,141.7099,169.97,4.1,Japan,11,2021
36.779,142.9005,10,4.4,Japan,11,2021
41.6233,141.5305,89.23,4.6,Japan,11,2021
34.1059,140.4512,84.71,4.4,Japan,11,2021
34.9153,139.8636,35.53,4.4,Japan,11,2021
37.9865,140.9072,121.26,4.2,Japan,11,2021
26.7482,130.3585,10,4.4,Japan,11,2021
33.8976,141.8049,10,4.5,Japan,11,2021
23.3279,126.3314,10,5,Japan,11,2021
23.7499,126.3122,10,4.6,Japan,11,2021
36.3835,141.2171,31.83,4.5,Japan,11,2021
23.6694,126.2411,10,4.5,Japan,11,2021
23.4911,125.8829,10,4.1,Japan,11,2021
40.2804,142.264,58.51,4.3,Japan,11,2021
27.7236,126.5696,186.07,4,Japan,11,2021
37.0912,140.5069,35.96,4.7,Japan,11,2021
26.8448,126.5818,10,4.2,Japan,11,2021
41.0724,141.9538,59,4.5,Japan,11,2021
36.2065,140.044,59.37,4.4,Japan,11,2021
40.2762,142.2673,59.3,4.4,Japan,11,2021
40.2269,144.9596,10,4.5,Japan,11,2021
36.007,139.8559,58.54,4.5,Japan,11,2021
38.2553,140.7112,101.43,4.3,Japan,11,2021
26.2265,128.6166,13.45,4.4,Japan,11,2021
33.7858,137.4955,341.34,4.9,Japan,11,2021
42.9402,145.8427,43.89,4.3,Japan,11,2021
28.1785,127.6282,186.51,4.5,Japan,11,2021
37.0785,141.2569,45.96,4.6,Japan,11,2021
35.9514,143.0183,10,4.5,Japan,11,2021
36.0259,143.0997,10,4.6,Japan,11,2021
32.8876,136.892,433.36,4.2,Japan,11,2021
40.6211,141.7102,90.56,4.2,Japan,10,2021
36.5337,140.5277,55.3,5.2,Japan,10,2021
33.2919,135.6276,10,4.7,Japan,10,2021
35.3576,139.5496,81.22,4.5,Japan,10,2021
35.6091,140.1727,45.94,4.4,Japan,10,2021
37.7506,141.7884,60.52,4.3,Japan,10,2021
36.0429,139.8833,50.3,4.4,Japan,10,2021
39.9387,141.6147,72.38,4.2,Japan,10,2021
37.2001,141.5087,51.93,4.3,Japan,10,2021
37.1967,142.4328,31.88,4.5,Japan,10,2021
37.2597,142.2418,22.51,4.9,Japan,10,2021
32.1131,138.1614,335.78,5.5,Japan,10,2021
38.9848,141.9429,64.47,4.2,Japan,10,2021
41.5049,143.0525,36.35,4.5,Japan,10,2021
41.6104,142.7983,35,4.5,Japan,10,2021
41.4511,142.9168,41.17,4.3,Japan,10,2021
41.5122,142.8248,38.37,5.3,Japan,10,2021
38.2759,141.5402,71.21,4.6,Japan,10,2021
40.9682,142.1452,67.87,4.8,Japan,10,2021
29.4142,130.7123,33.52,4.5,Japan,10,2021
29.4559,130.6225,24.62,5.1,Japan,10,2021
32.6091,140.8246,81.66,4.5,Japan,10,2021
26.1858,128.3532,10,4.5,Japan,10,2021
32.4545,133.1539,12.63,4.6,Japan,10,2021
28.9164,131.5447,10,4.4,Japan,10,2021
39.564,142.5149,35,4.1,Japan,10,2021
25.4592,126.5228,27.34,4.9,Japan,10,2021
25.2297,124.7191,89.28,4.4,Japan,10,2021
27.1765,128.9402,48.37,4.3,Japan,10,2021
40.0765,142.2057,52.66,5,Japan,10,2021
42.3709,141.9719,93.91,4.6,Japan,10,2021
35.5528,140.1119,69.52,4.4,Japan,10,2021
31.7273,138.0549,370.49,4,Japan,10,2021
41.1879,142.3431,61.77,4.5,Japan,10,2021
35.5736,140.0705,62,5.9,Japan,10,2021
31.1971,131.4859,24.46,5.4,Japan,10,2021
25.7616,125.1949,10,4.2,Japan,10,2021
25.6166,125.0749,10,5.1,Japan,10,2021
40.0529,142.141,55,5.7,Japan,10,2021
25.7174,125.0222,7.89,5.4,Japan,10,2021
40.3277,143.9091,10,4.4,Japan,10,2021
39.2062,144.297,10,4.1,Japan,10,2021
38.1597,142.0234,45.5,4.5,Japan,10,2021
34.355,141.6211,10,4.6,Japan,10,2021
37.4618,137.1153,10,4.4,Japan,10,2021
38.4927,142.1025,38.68,4.8,Japan,10,2021
42.362,144.5444,71.32,4.1,Japan,10,2021
38.5137,141.9969,67.62,4.6,Japan,9,2021
41.0094,142.1415,53.04,4.4,Japan,9,2021
27.714,127.6571,135.05,4.4,Japan,9,2021
27.8253,128.9451,49.87,4.5,Japan,9,2021
36.4576,140.6943,57.6,4.5,Japan,9,2021
38.1263,141.9171,57.48,4.3,Japan,9,2021
36.7055,141.1649,50.4,4.6,Japan,9,2021
38.5989,142.0474,59.21,4.6,Japan,9,2021
30.6821,131.2671,38.37,4.5,Japan,9,2021
37.3358,138.2813,10,4.5,Japan,9,2021
33.9816,141.9384,10,4.4,Japan,9,2021
38.1509,141.8037,62.51,4.5,Japan,9,2021
24.8977,124.9415,65.02,4.4,Japan,9,2021
37.5858,142.1042,35,4.4,Japan,9,2021
36.276,137.6419,6.46,4.2,Japan,9,2021
36.2633,137.7364,10,5.1,Japan,9,2021
36.4505,140.493,72.26,4.4,Japan,9,2021
38.1671,141.7744,45.53,4.4,Japan,9,2021
37.7637,141.6016,47.97,4.5,Japan,9,2021
37.4707,137.2472,10,4.9,Japan,9,2021
38.5782,142.355,35,4.6,Japan,9,2021
35.0744,140.7817,81.76,4.4,Japan,9,2021
32.4784,137.8572,370,5.8,Japan,9,2021
39.3386,142.5974,49.34,4.9,Japan,9,2021
34.8195,139.9499,57.26,4.2,Japan,9,2021
37.8372,141.9857,42.47,4.4,Japan,9,2021
33.0546,132.0425,49.05,4.5,Japan,9,2021
38.7574,144.2236,10,4.4,Japan,9,2021
41.1445,143.1013,38.37,4.2,Japan,9,2021
40.9779,142.5441,55.74,4.2,Japan,9,2021
26.0873,128.6551,10,4.7,Japan,9,2021
26.0574,128.7383,10,4.5,Japan,9,2021
33.4062,141.1856,32.02,4.6,Japan,9,2021
39.1866,141.8615,74.52,4.5,Japan,9,2021
35.3614,141.3875,35,4.5,Japan,9,2021
31.1673,131.4674,45.94,4.6,Japan,9,2021
42.697,145.0948,49.73,4.7,Japan,9,2021
38.0576,144.7289,10,4.4,Japan,9,2021
41.2635,142.5583,48.51,4.6,Japan,9,2021
26.1381,128.634,10,4.5,Japan,9,2021
39.489,144.7136,10,4.4,Japan,9,2021
41.4409,142.158,57.88,4.2,Japan,9,2021
37.7211,141.6871,65.05,4.6,Japan,9,2021
37.6853,141.8461,55.59,4.3,Japan,9,2021
42.5469,141.6087,106.81,3.9,Japan,8,2021
33.8182,135.3042,33.63,4,Japan,8,2021
30.9932,130.3913,165.49,4.3,Japan,8,2021
35.9253,143.1154,10,4.5,Japan,8,2021
25.1554,127.0627,10,4.5,Japan,8,2021
25.2188,127.0495,10,4.5,Japan,8,2021
23.9505,127.2022,10,4.2,Japan,8,2021
37.3693,140.3184,103.86,4.3,Japan,8,2021
36.4405,141.2803,26.49,5,Japan,8,2021
36.4446,141.1201,34.35,4.8,Japan,8,2021
25.0879,123.4191,121.86,4.8,Japan,8,2021
35.9065,142.6939,10,4.5,Japan,8,2021
22.9381,122.9562,19.94,4,Japan,8,2021
36.1057,140.1731,44.85,4.3,Japan,8,2021
27.4276,129.4211,10,5.1,Japan,8,2021
35.7959,135.5134,358.19,4.2,Japan,8,2021
39.3093,143.6793,19.68,4.3,Japan,8,2021
23.8243,123.6157,30.52,4.2,Japan,8,2021
40.7181,145.072,10,4.7,Japan,8,2021
40.1927,141.3309,97.72,4.4,Japan,8,2021
37.582,141.7748,56.96,5.3,Japan,8,2021
36.0387,142.4909,10,5.2,Japan,8,2021
33.7652,141.5463,10,4.7,Japan,8,2021
44.7244,144.7547,23.35,4.4,Japan,8,2021
35.6839,140.4007,48.05,4.4,Japan,8,2021
44.735,144.7527,10,4.3,Japan,8,2021
41.4839,142.022,57.49,4.3,Japan,8,2021
34.974,133.0558,10,4.5,Japan,8,2021
35.4524,136.3642,10,4.3,Japan,8,2021
26.2787,128.7547,10,4.2,Japan,8,2021
36.7118,141.8126,11.85,4.5,Japan,8,2021
36.5733,141.0737,35,4.5,Japan,8,2021
34.9341,140.3363,66.81,4.6,Japan,8,2021
40.9394,142.9894,43.92,4.3,Japan,8,2021
36.4659,141.4276,37.3,4.4,Japan,8,2021
43.1193,146.4227,67.47,4.4,Japan,8,2021
41.4144,142.0761,64.73,4,Japan,8,2021
38.6621,141.1684,108.56,4.5,Japan,8,2021
36.2666,141.5916,35,4.5,Japan,8,2021
36.6575,141.3199,41.7,4.3,Japan,8,2021
36.124,142.0166,10,4.4,Japan,8,2021
36.2366,141.8954,27.08,4.8,Japan,8,2021
36.2094,142.1607,21.68,4.2,Japan,8,2021
36.8278,141.2449,41.72,4.5,Japan,8,2021
36.1777,141.9808,10,4.8,Japan,8,2021
36.2078,141.8615,34.14,4.8,Japan,8,2021
36.1178,141.9632,30.51,4.1,Japan,8,2021
36.1778,141.8625,14,5.4,Japan,8,2021
36.1826,142.3371,10,4.6,Japan,8,2021
36.258,142.0519,10,4.8,Japan,8,2021
36.2425,141.9935,12.57,4.8,Japan,8,2021
36.2458,142.0116,32.29,4.2,Japan,8,2021
36.1722,142.1333,10,4.3,Japan,8,2021
36.2281,141.9604,30.67,4.3,Japan,8,2021
36.1619,141.9568,19.79,4.3,Japan,8,2021
36.077,142.2197,10,4.4,Japan,8,2021
36.1767,141.7882,23.5,4.5,Japan,8,2021
36.1428,142.0719,10,4.9,Japan,8,2021
36.2494,142.0744,10,4.4,Japan,8,2021
36.1542,142.3022,10,4.2,Japan,8,2021
36.2437,141.9691,10,4.5,Japan,8,2021
36.3955,141.7489,24.63,4.4,Japan,8,2021
36.1692,142.3469,10,4.5,Japan,8,2021
36.1397,142.1001,10,5.2,Japan,8,2021
36.2148,141.9301,26.41,4.7,Japan,8,2021
36.2381,141.9013,23.53,4.9,Japan,8,2021
36.1586,142.1403,21.93,4.9,Japan,8,2021
36.0981,142.1045,27,5.8,Japan,8,2021
37.3504,142.2019,37.13,4.7,Japan,8,2021
36.8907,141.9864,35,4.5,Japan,8,2021
36.1887,142.0747,20.12,4.6,Japan,8,2021
36.1978,141.9399,35,4.5,Japan,8,2021
36.1162,142.1782,10,4.4,Japan,8,2021
36.1948,141.9343,16.99,5,Japan,8,2021
33.0535,137.0409,400.49,4,Japan,8,2021
36.1727,141.9275,17.2,4.6,Japan,8,2021
36.2176,141.8978,16.03,4.5,Japan,8,2021
42.8193,140.9553,146.05,4.5,Japan,8,2021
36.2416,141.9017,15.48,4.4,Japan,8,2021
36.1783,141.8431,27.47,4.7,Japan,8,2021
35.0453,133.0453,20.81,4.4,Japan,8,2021
34.4672,139.758,123.4,4.3,Japan,8,2021
33.8656,141.9196,10,4.3,Japan,7,2021
43.3488,141.6214,167.77,5,Japan,7,2021
33.8647,134.5869,41.43,4.7,Japan,7,2021
33.4784,141.15,35,4.2,Japan,7,2021
40.1664,142.4207,40.48,4.5,Japan,7,2021
36.6841,141.5677,42.87,4.6,Japan,7,2021
23.9392,122.727,34.98,4.7,Japan,7,2021
35.3003,141.0774,37.55,4.5,Japan,7,2021
36.3686,140.0385,79.3,4.6,Japan,7,2021
34.5615,136.619,353.89,4.4,Japan,7,2021
36.616,140.9679,46.82,4.6,Japan,7,2021
37.3756,141.2536,92.47,4.6,Japan,7,2021
34.369,136.6864,368.25,4.2,Japan,7,2021
41.4815,142.0615,55.88,5.2,Japan,7,2021
25.9272,125.5593,94.68,4.6,Japan,7,2021
25.8123,128.3966,10,4.4,Japan,7,2021
33.6621,141.044,73.86,4.3,Japan,7,2021
28.037,129.579,40.29,4.5,Japan,7,2021
36.9628,142.3738,35,4.5,Japan,7,2021
26.5506,129.8862,10,4.9,Japan,7,2021
36.97,139.2056,10,4.5,Japan,7,2021
36.9787,139.1938,10,4.6,Japan,7,2021
37.5737,141.8193,51.25,4.3,Japan,7,2021
33.6171,131.825,63.64,5.2,Japan,7,2021
36.3146,137.6439,10,4.2,Japan,7,2021
33.7477,141.7963,10,4.2,Japan,7,2021
25.0627,127.0586,10,4.3,Japan,7,2021
39.8665,143.5958,11.74,4.6,Japan,7,2021
27.9986,128.0941,10,4.5,Japan,7,2021
27.9418,128.1814,10,4.6,Japan,7,2021
37.0674,143.8249,10,4.4,Japan,7,2021
37.2826,143.7541,19.07,5.3,Japan,7,2021
40.5044,141.8752,66.39,4.3,Japan,7,2021
43.3356,144.2396,144.6,4.1,Japan,7,2021
37.206,134.9975,370.11,4.6,Japan,7,2021
33.6982,132.2509,52.54,4.5,Japan,7,2021
28.048,128.0653,10,4.6,Japan,7,2021
24.1815,127.1795,10,4.3,Japan,7,2021
43.1623,144.1745,102.65,4.2,Japan,7,2021
28.028,127.8695,10,4.2,Japan,7,2021
27.7403,128.4133,82.68,4.6,Japan,7,2021
44.7187,141.9308,242.35,4.5,Japan,7,2021
27.9788,127.9136,10,4.3,Japan,7,2021
28.0434,128.1255,10,4.6,Japan,7,2021
27.9743,128.2358,49.06,4.5,Japan,7,2021
26.2801,125.9313,134.09,4.1,Japan,7,2021
28.0164,127.9896,5.53,4.1,Japan,7,2021
27.9695,127.8472,10,4,Japan,7,2021
40.4367,144.9976,10,4.3,Japan,7,2021
27.9837,128.0768,42.6,4.4,Japan,7,2021
36.6471,141.0365,51.3,4.4,Japan,7,2021
38.6358,141.7642,70.23,4.2,Japan,7,2021
41.9113,142.5143,55.49,4.4,Japan,7,2021
24.2501,125.1743,10,4.6,Japan,7,2021
41.4989,142.1589,62.09,4.2,Japan,7,2021
39.2381,142.2479,52.94,4.4,Japan,6,2021
39.5924,140.4231,135.56,4.5,Japan,6,2021
35.8605,140.8596,10,4.2,Japan,6,2021
37.2356,141.3935,44.12,4,Japan,6,2021
31.7709,131.7087,49.86,5,Japan,6,2021
35.6419,140.3552,44.66,4.3,Japan,6,2021
43.0045,145.2487,75.65,4.2,Japan,6,2021
43.5341,146.147,113.92,4.3,Japan,6,2021
37.8229,144.4386,10,4.6,Japan,6,2021
25.7591,124.9062,118.87,4.4,Japan,6,2021
28.3661,127.4566,239.47,4.5,Japan,6,2021
43.5582,142.6172,151.93,5.3,Japan,6,2021
33.5055,132.5646,41.87,4.9,Japan,6,2021
34.5034,140.6554,10,4.2,Japan,6,2021
34.8992,141.7647,10,4.5,Japan,6,2021
25.5817,128.4925,10,4.3,Japan,6,2021
28.0575,128.2765,10,4.5,Japan,6,2021
33.6404,138.6055,10,4.5,Japan,6,2021
29.6636,131.0354,23.83,4.4,Japan,6,2021
36.8339,140.591,10,4.2,Japan,6,2021
40.9637,141.9169,66.01,4,Japan,6,2021
36.3754,143.1172,10,4.3,Japan,6,2021
43.1589,141.611,161.91,4.4,Japan,6,2021
24.8618,122.6102,10,4.4,Japan,6,2021
24.7992,122.6359,10,4.4,Japan,6,2021
39.868,142.2289,35.91,4.1,Japan,6,2021
41.0007,142.2853,56.68,4.8,Japan,6,2021
40.1213,142.3654,42.51,5,Japan,6,2021
35.5577,139.7215,130.53,4.5,Japan,6,2021
39.899,142.1931,44.11,4.9,Japan,6,2021
36.4075,143.0603,10,5.3,Japan,6,2021
24.8786,122.5749,10,4.1,Japan,6,2021
37.8148,141.8306,58.22,4.8,Japan,6,2021
24.9134,122.6191,10,4.4,Japan,6,2021
24.8052,122.6609,10,4.2,Japan,6,2021
36.5225,141.7004,42.2,4.3,Japan,6,2021
42.8531,143.9664,65.62,4.4,Japan,6,2021
34.5639,140.2966,85.66,5,Japan,6,2021
37.6847,142.2248,46.18,4.5,Japan,6,2021
31.3015,131.6558,41.16,4.3,Japan,6,2021
36.4003,142.701,10,4.3,Japan,6,2021
25.9309,128.5348,10,4.8,Japan,6,2021
24.8945,122.5828,10,4.4,Japan,6,2021
24.8877,122.5171,10,4.3,Japan,6,2021
24.9324,122.5769,6.88,4.1,Japan,6,2021
24.8619,122.5129,10,4.1,Japan,6,2021
25.8527,125.7883,90.29,4.9,Japan,6,2021
24.8236,122.5923,8.9,4.2,Japan,6,2021
24.8859,122.6396,15.92,4.3,Japan,6,2021
30.5308,131.1152,39.85,4.5,Japan,6,2021
36.1168,141.7464,35,4.4,Japan,6,2021
24.8674,122.5768,10,4.2,Japan,6,2021
24.7552,122.5801,10,4.2,Japan,6,2021
42.001,144.2792,25.05,4.6,Japan,6,2021
24.8718,122.691,10,4.4,Japan,6,2021
25.106,122.9004,10,4.1,Japan,6,2021
24.8765,122.5981,10,4.3,Japan,6,2021
24.8771,122.5829,13.15,4.4,Japan,6,2021
24.4036,123.5749,10,4.7,Japan,6,2021
40.1959,142.4964,37.68,4.8,Japan,6,2021
24.8145,122.4512,10,4.6,Japan,6,2021
33.1624,142.6369,10,5.2,Japan,5,2021
24.866,122.5846,10,4.4,Japan,5,2021
25.0267,122.641,10,4.4,Japan,5,2021
33.2831,137.8614,357.09,4,Japan,5,2021
24.8285,122.5273,7.78,4.8,Japan,5,2021
24.8926,122.5856,5.61,4.8,Japan,5,2021
24.8971,122.5849,7.85,4.5,Japan,5,2021
24.8792,122.5511,11.65,4.3,Japan,5,2021
24.8659,122.555,10,4.2,Japan,5,2021
24.8408,122.5056,10,4.4,Japan,5,2021
24.9674,122.5954,12.33,4.2,Japan,5,2021
24.9296,122.5512,10,4.4,Japan,5,2021
24.8538,122.5211,15.92,4.3,Japan,5,2021
42.0473,142.5681,56.92,4.9,Japan,5,2021
24.8887,122.5402,10,4.5,Japan,5,2021
24.871,122.5919,13.47,4.4,Japan,5,2021
24.8829,122.5583,7.36,4.6,Japan,5,2021
36.3105,141.9873,12.04,5.5,Japan,5,2021
36.4413,141.9959,10,5,Japan,5,2021
36.3453,141.9087,10,4.9,Japan,5,2021
36.3194,142.1212,10,5.2,Japan,5,2021
24.8491,122.6514,18.79,4.3,Japan,5,2021
24.9464,122.5681,7.02,4.5,Japan,5,2021
24.8441,122.5946,34.46,4.1,Japan,5,2021
24.8654,122.6223,10,4,Japan,5,2021
24.8772,122.549,10,4.8,Japan,5,2021
24.7717,122.4405,10,4.4,Japan,5,2021
41.2993,140.3004,157.32,4.4,Japan,5,2021
24.9256,122.5993,6.27,4.8,Japan,5,2021
24.8791,122.5278,10,4.7,Japan,5,2021
24.2794,122.4044,10,4.9,Japan,5,2021
24.9119,122.778,10,4.5,Japan,5,2021
24.8759,122.6282,10,4.6,Japan,5,2021
24.9223,122.9232,10,4.6,Japan,5,2021
24.9248,122.6802,10,4.1,Japan,5,2021
24.8686,122.6577,11.6,4.5,Japan,5,2021
24.9545,122.6732,10,4.4,Japan,5,2021
24.9049,122.5931,14.64,4.1,Japan,5,2021
24.7895,122.5477,10,4.2,Japan,5,2021
24.8855,122.6358,8.42,4.6,Japan,5,2021
24.9208,122.7094,17.35,4,Japan,5,2021
40.5175,143.1582,38.17,4.8,Japan,5,2021
24.722,122.4169,10,4.6,Japan,5,2021
24.927,122.6732,10,4.3,Japan,5,2021
24.8455,122.5866,10,4.3,Japan,5,2021
24.852,122.4961,10,4.3,Japan,5,2021
24.8767,122.5482,9.2,4.2,Japan,5,2021
24.9612,122.64,10,4.6,Japan,5,2021
24.8253,122.4615,10,4.4,Japan,5,2021
33.8408,135.3825,50.51,4.3,Japan,5,2021
24.7982,122.4624,10,4.3,Japan,5,2021
24.9177,122.5463,10,4.6,Japan,5,2021
24.9642,122.634,12.41,4.3,Japan,5,2021
24.8856,122.5647,7.91,4.6,Japan,5,2021
26.3995,126.3681,10,4.1,Japan,5,2021
33.2686,139.289,10,3.9,Japan,5,2021
24.9053,122.5586,10,4.5,Japan,5,2021
24.8917,122.5073,4.01,4.6,Japan,5,2021
24.7547,122.4952,10,4,Japan,5,2021
24.8905,122.5747,9.74,4.5,Japan,5,2021
24.8454,122.4707,12.3,4.3,Japan,5,2021
24.9057,122.5363,10,4.2,Japan,5,2021
37.6493,141.8087,51.7,4.4,Japan,5,2021
25.6498,127.035,25.38,4.8,Japan,5,2021
36.4667,141.2031,47.54,4.5,Japan,5,2021
35.8904,140.1358,67.82,4.6,Japan,5,2021
39.57,139.7642,178.95,4.4,Japan,5,2021
37.7233,141.9089,53,4.4,Japan,5,2021
26.2024,125.815,113.42,4.1,Japan,5,2021
35.3608,141.3662,10,4.3,Japan,5,2021
36.9228,139.9959,35,4.2,Japan,5,2021
40.5102,142.0843,56.03,4.4,Japan,5,2021
37.6654,141.907,51.6,4.4,Japan,5,2021
39.1324,142.1033,56.31,4.2,Japan,5,2021
38.2946,141.682,63.6,4.3,Japan,5,2021
36.8515,135.0632,382.39,4,Japan,5,2021
42.1049,144.0354,48.01,4.7,Japan,5,2021
32.7593,139.016,217.89,4.1,Japan,5,2021
24.3765,123.465,16.5,4.8,Japan,5,2021
42.0692,144.4858,10,4.3,Japan,5,2021
37.6349,141.6153,48.24,4.5,Japan,5,2021
41.9182,144.1799,10,4.1,Japan,5,2021
41.9053,144.4866,10,4.4,Japan,5,2021
42.0159,144.4738,9,5.7,Japan,5,2021
35.9793,140.0071,58.99,4.1,Japan,5,2021
32.625,138.886,10,4.3,Japan,5,2021
36.2522,141.7617,20.74,4.7,Japan,5,2021
42.4623,142.5545,25.39,4.5,Japan,5,2021
35.6564,139.6978,74.51,4.4,Japan,5,2021
38.0258,141.3548,44.61,4.4,Japan,5,2021
37.7169,141.8167,32,6,Japan,5,2021
40.2487,142.325,57.99,4.4,Japan,5,2021
41.4939,142.0734,58.35,4.3,Japan,5,2021
36.1407,140.1535,72.44,4.2,Japan,5,2021
36.6434,141.788,10,4.4,Japan,5,2021
23.8691,122.5257,16.35,4.1,Japan,5,2021
31.5573,131.2714,57.51,4.3,Japan,5,2021
